fold,slide_id,true_class,label,prediction_low,prediction_high,low_logit_0,low_logit_1,high_logit_0,high_logit_1,high_margin,low_margin,margin_delta,log_margin_ratio,case_type
0,25002073B3,0,0,1,0,63.99296951293945,65.2634048461914,-38.83694076538086,-44.79617691040039,5.959236145019531,1.2704353332519531,-4.688800811767578,-1.5455826792607328,harmful
0,25002328B2,0,0,1,0,-57.895652770996094,-55.87204360961914,-56.558197021484375,-64.03804779052734,7.479850769042969,2.023609161376953,-5.456241607666016,-1.3073302068277983,harmful
0,25002788B2,0,0,1,0,72.65196990966797,77.00906372070312,-18.378570556640625,-23.58456039428711,5.205989837646484,4.357093811035156,-0.8488960266113281,-0.17800457613886986,harmful
0,25014217B2,0,0,0,1,-24.79844284057617,-25.32355117797852,25.321239471435547,29.270069122314453,3.9488296508789062,0.5251083374023509,-3.4237213134765554,-2.0175699083045013,rescue
0,25015594B2,1,1,0,1,-130.7975616455078,-134.0322723388672,30.09906005859375,32.585227966308594,2.4861679077148438,3.234710693359375,0.7485427856445312,0.2631969607153637,harmful
0,25017539B2,0,0,0,1,-146.78199768066406,-148.29452514648438,17.325122833251953,19.611557006835938,2.2864341735839844,1.5125274658203125,-0.7739067077636719,-0.41321140232497233,rescue
0,25021291B2,0,0,1,0,22.04672241210937,22.056934356689453,-25.14852905273437,-27.66557884216309,2.517049789428718,0.010211944580081678,-2.5068378448486364,-5.507283728502735,harmful
0,25024433B2,1,1,0,1,12.332714080810549,4.603765487670898,13.324844360351562,14.959185600280762,1.6343412399291992,7.72894859313965,6.094607353210451,1.5537330203116557,harmful
0,25025240B,0,0,1,0,173.99722290039062,177.16827392578125,-27.580101013183597,-27.756628036499023,0.17652702331542613,3.171051025390625,2.994524002075199,2.88834434091878,harmful
0,25026509B,1,1,0,1,-87.00747680664062,-88.16133117675781,25.7675838470459,27.90413856506348,2.1365547180175817,1.1538543701171875,-0.9827003479003942,-0.6160866184585954,harmful
0,25027181B5,1,1,0,1,-265.9769897460937,-267.61279296875,23.83603286743164,28.731595993041992,4.895563125610352,1.6358032226563068,-3.2597599029540447,-1.0961953548814802,harmful
0,25034245B2,1,1,0,1,-92.10317993164062,-95.67047119140624,93.12269592285156,93.51665496826172,0.39395904541015625,3.567291259765611,3.1733322143554545,2.2033148551948902,harmful
0,25034940B8,1,1,0,1,111.04420471191406,110.38580322265624,19.94224166870117,23.50055885314941,3.558317184448242,0.6584014892578267,-2.8999156951904155,-1.6872280874170382,harmful
0,25050888B3,1,1,0,1,-286.0902099609375,-288.8813781738281,-6.436832427978516,-4.703372955322266,1.73345947265625,2.791168212890625,1.057708740234375,0.47634111335077167,harmful
0,25063676B2,1,1,0,1,-56.89171600341797,-57.86628723144531,12.509016036987305,14.24736785888672,1.7383518218994158,0.9745712280273438,-0.7637805938720721,-0.578695101855531,harmful
1,2461857-B2,0,0,1,0,150.45953369140625,151.10464477539062,-220.88302612304688,-226.07977294921875,5.196746826171875,0.645111083984375,-4.5516357421875,-2.086365559666574,harmful
1,2468419-B3,0,0,1,0,91.23866271972656,93.10124206542967,-136.6840057373047,-137.170166015625,0.4861602783203125,1.8625793457031108,1.3764190673827983,1.343179175551626,harmful
1,2476376-B2,0,0,1,0,62.65663909912109,66.51348114013672,-189.2075653076172,-195.0943298339844,5.886764526367216,3.856842041015632,-2.029922485351584,-0.42285780489228036,harmful
1,2477670-B2,0,0,1,0,9.10814380645752,14.867315292358398,-129.84698486328125,-131.6254119873047,1.7784271240234375,5.759171485900879,3.9807443618774414,1.1750642857454872,harmful
1,2486812-B2,0,0,1,0,93.07193756103516,93.3716278076172,-66.73636627197266,-78.65440368652344,11.918037414550781,0.29969024658204546,-11.618347167968736,-3.6830588182486714,harmful
1,2491275B2,0,0,1,0,82.60254669189453,83.1766586303711,-136.24758911132812,-142.47267150878906,6.2250823974609375,0.5741119384765625,-5.650970458984375,-2.383517549899225,harmful
1,25015608B2,1,1,0,1,158.72962951660156,157.36123657226562,-112.89952087402344,-110.22691345214844,2.672607421875,1.3683929443359375,-1.3042144775390625,-0.6694175368525408,harmful
1,25015640B5,1,1,0,1,144.59042358398438,143.87705993652344,-101.42630004882812,-97.63410186767578,3.7921981811523438,0.7133636474609375,-3.0788345336914062,-1.6707097987048585,harmful
1,25017538B4,0,0,0,1,200.73556518554688,197.89134216308597,-164.36253356933594,-160.17579650878906,4.186737060546875,2.844223022460909,-1.342514038085966,-0.38663175747484346,rescue
1,25022038B2,0,0,1,0,128.06301879882812,129.01466369628906,-59.8185920715332,-64.69784545898438,4.879253387451172,0.9516448974609375,-3.9276084899902344,-1.6345555259707363,harmful
1,25022458B2,1,1,0,1,161.71437072753906,158.94134521484375,-109.15274047851562,-106.92332458496094,2.2294158935546875,2.7730255126953125,0.543609619140625,0.21819934608632036,harmful
1,25023573B,0,0,1,0,58.18824768066406,62.5432243347168,-232.0709991455078,-238.2875061035156,6.216506958007784,4.354976654052734,-1.8615303039550497,-0.3558889164357964,harmful
1,25023869B4,0,0,1,0,78.6578598022461,82.75567626953125,-180.7499237060547,-186.1087646484375,5.3588409423828125,4.097816467285156,-1.2610244750976562,-0.268293446141805,harmful
1,25024695B2,1,1,0,1,232.3263092041016,228.8197784423828,-142.46827697753906,-138.1185302734375,4.3497467041015625,3.5065307617187784,-0.8432159423827841,-0.21549045218364726,harmful
1,25025245B2,0,0,1,0,130.92791748046875,132.45254516601562,-53.520538330078125,-59.08601379394531,5.5654754638671875,1.524627685546875,-4.0408477783203125,-1.294832174939548,harmful
1,25025567B4,1,1,1,0,85.42423248291016,88.09732055664062,-37.66413116455078,-40.96660232543945,3.302471160888672,2.6730880737304688,-0.6293830871582031,-0.21143663814607364,rescue
1,25028879B3,1,1,1,0,83.44376373291016,83.92256927490234,-78.35470581054688,-83.77239990234375,5.417694091796875,0.4788055419921875,-4.9388885498046875,-2.4261309921783862,rescue
1,25032626B2,1,1,0,1,123.14974975585938,123.05252075195312,-124.42251586914062,-120.11646270751952,4.306053161621108,0.09722900390625,-4.208824157714858,-3.7907078622083006,harmful
1,25042220B2,1,1,0,1,166.926025390625,165.9972381591797,-154.99368286132812,-152.04588317871094,2.9477996826171875,0.9287872314453125,-2.019012451171875,-1.154934610438644,harmful
1,25042465B3,1,1,0,1,173.24293518066406,171.35443115234375,-89.44139862060547,-85.228759765625,4.212638854980469,1.8885040283203125,-2.3241348266601562,-0.802304258573049,harmful
1,25045625B2,1,1,1,0,90.54024505615234,94.27330017089844,-146.0001220703125,-147.94900512695312,1.948883056640625,3.7330551147460938,1.7841720581054688,0.6499705445661257,rescue
1,25047844B2,1,1,0,1,174.99876403808594,174.24517822265625,-65.5996322631836,-63.535789489746094,2.0638427734375,0.7535858154296875,-1.3102569580078125,-1.0074820389430816,harmful
1,25049669B3,1,1,0,1,138.33445739746094,137.3452606201172,-54.00544357299805,-47.79940032958984,6.20604324340821,0.98919677734375,-5.21684646606446,-1.8363855266851812,harmful
1,25058118B4,1,1,1,0,4.484749794006348,11.317771911621094,-135.0516815185547,-135.7069549560547,0.6552734375,6.833022117614746,6.177748680114746,2.3444697075058563,rescue
